# DISTANCE:     AVE_GOFR:        ERROR:
           4     6.09766   0.0329001
           4     6.47054   0.0335956
           4     6.86797   0.0343692
           4      7.2787   0.0351724
           4     7.62895   0.0357173
           4     7.96402   0.0361965
           4     8.26574   0.0365624
           4     8.70571   0.0374072
           4     9.14315   0.0382129
           4     9.55627   0.0388979
           4     9.88126   0.0392767
           4     10.2175   0.0396782
           4     10.5781   0.0401421
           4      10.983   0.0407368
           4     11.3716   0.0412616
           4     11.7042   0.0416103
           4     12.0394   0.0419578
           4     12.3504    0.042237
           4     12.6467   0.0424767
           4     12.9657   0.0427624
           4     13.2896   0.0430533
           4     13.6909   0.0435471
           4     14.1058   0.0440697
           4     14.4226   0.0443194
           4     14.7312   0.0445457
           4     15.1253   0.0449767
           4     15.4674   0.0452635
           4     15.7961   0.0455131
           4     16.1505   0.0458153
           4      16.476   0.0460455
           4     16.7498   0.0461733
           4     17.0672   0.0463769
           4     17.3817   0.0465694
           4     17.6294   0.0466466
           4     17.8919    0.046742
           4     18.1387   0.0468123
           4     18.3779   0.0468702
           4     18.6278   0.0469394
           4     18.8554   0.0469783
           4     19.0909   0.0470241
           4       19.38    0.047143
           4     19.6763   0.0472698
           4     19.9846    0.047413
           4     20.2518   0.0474874
           4      20.509   0.0475452
           4     20.8238   0.0476881
           4     21.1045   0.0477717
           4     21.3438   0.0477988
           4      21.574   0.0478139
           4     21.8467   0.0478772
           4     22.1306    0.047953
           4      22.429   0.0480471
           4     22.7196   0.0481254
           4     22.9835   0.0481642
           4     23.2439   0.0481959
           4     23.4906   0.0482093
           4     23.7444   0.0482278
           4     23.9777   0.0482226
           4      24.254   0.0482629
           4     24.5165   0.0482832
           4     24.7674   0.0482878
           4     25.0472   0.0483234
           4     25.3016   0.0483262
           4     25.5577   0.0483282
           4     25.7967   0.0483106
           4     26.0612   0.0483163
           4     26.2893   0.0482845
           4     26.5364   0.0482671
           4     26.7885   0.0482519
           4     27.0299   0.0482241
           4     27.2641    0.048188
           4     27.4917   0.0481443
           4     27.7209   0.0480996
           4     27.9694   0.0480688
           4     28.2388   0.0480557
           4     28.5058    0.048037
           4      28.766   0.0480087
           4     29.0439   0.0479958
           4     29.3522   0.0480167
           4      29.649   0.0480189
           4     29.9267   0.0479956
           4     30.2003   0.0479648
           4     30.4489   0.0479081
           4     30.6904   0.0478434
           4     30.9359    0.047779
           4     31.1922   0.0477207
           4      31.486   0.0476966
           4     31.7889   0.0476795
           4     32.0472   0.0476135
           4      32.295   0.0475365
           4     32.5358   0.0474519
           4     32.7722   0.0473621
           4     33.0229   0.0472791
           4     33.2532   0.0471805
           4     33.4851   0.0470804
           4     33.7052   0.0469719
           4     33.9499   0.0468743
           4      34.186   0.0467688
           4     34.4172   0.0466582
           4     34.6511   0.0465463
           4     34.8863   0.0464325
           4     35.1303   0.0463208
           4     35.3611   0.0461994
           4     35.6035   0.0460813
           4     35.8526   0.0459642
           4     36.1307   0.0458651
           4      36.399   0.0457546
           4     36.6585   0.0456344
           4     36.9287   0.0455186
           4     37.2205   0.0454172
           4     37.4827   0.0452885
           4     37.7404   0.0451536
           4     37.9985   0.0450155
           4     38.2568   0.0448741
           4      38.525   0.0447356
           4     38.7676   0.0445793
           4     39.0117   0.0444205
           4     39.2554   0.0442582
           4     39.4902   0.0440892
           4     39.7223   0.0439162
           4     39.9483   0.0437385
           4     40.1939    0.043564
           4     40.4363   0.0433847
           4     40.6902   0.0432067
           4     40.9288   0.0430191
           4     41.1646   0.0428272
           4     41.4112   0.0426353
           4     41.6766   0.0424481
           4     41.9327   0.0422522
           4     42.1777   0.0420482
           4     42.4204   0.0418395
           4     42.6707   0.0416294
           4     42.9169   0.0414139
           4     43.1394     0.04119
           4     43.3658   0.0409628
           4     43.5932   0.0407319
           4     43.8418    0.040501
           4     44.0837   0.0402642
           4     44.3222   0.0400223
           4     44.5709   0.0397783
           4     44.7992   0.0395266
           4     45.0525   0.0392747
           4     45.2832   0.0390142
           4     45.5137   0.0387492
           4     45.7392   0.0384797
           4     45.9735   0.0382056
           4      46.205   0.0379266
           4     46.4384   0.0376427
           4     46.6692   0.0373537
           4     46.8936   0.0370601
           4     47.1318   0.0367608
           4     47.3704   0.0364559
           4     47.6134   0.0361454
           4       47.83   0.0358316
           4     48.0695   0.0355094
           4     48.3189   0.0351812
           4     48.5752   0.0348472
           4     48.8201   0.0345052
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5  0.00473011 0.000117957
           5    0.048879  0.00110667
           5    0.196251  0.00383221
           5    0.590678   0.0105332
           5      1.0085   0.0147637
           5     1.48562    0.018882
           5     2.10746   0.0243151
           5     2.54162    0.026509
           5     2.92781   0.0280952
           5     3.36361   0.0299912
           5     3.83479   0.0320566
           5     4.27391   0.0337197
           5     4.54787   0.0342983
           5     4.85878   0.0350379
           5     5.16693     0.03574
           5     5.50954   0.0365961
           5      5.8072   0.0372038
           5     6.05328   0.0375879
           5     6.31861   0.0380341
           5      6.5924   0.0385019
           5     6.85182   0.0389045
           5     7.10087   0.0392615
           5     7.33796   0.0395715
           5     7.61005   0.0399933
           5     7.84685   0.0402873
           5     8.08098   0.0405669
           5     8.36986   0.0410242
           5     8.62677   0.0413593
           5     8.88517   0.0416915
           5     9.13138   0.0419786
           5     9.34532   0.0421718
           5     9.61922   0.0425337
           5     9.92608   0.0430026
           5     10.2164   0.0434008
           5     10.4577   0.0436399
           5     10.7361   0.0439821
           5     11.0936   0.0446085
           5     11.3985   0.0450176
           5     11.7174   0.0454658
           5     11.9822   0.0457312
           5     12.2276   0.0459392
           5     12.4847    0.046172
           5     12.7001   0.0463024
           5     12.9659   0.0465483
           5     13.2006   0.0467117
           5     13.3914   0.0467855
           5     13.5794   0.0468522
           5     13.7654   0.0469133
           5     13.9906   0.0470427
           5     14.2163   0.0471695
           5     14.4306   0.0472702
           5     14.6465   0.0473708
           5     14.8507   0.0474471
           5     15.0285   0.0474804
           5     15.2875   0.0476632
           5     15.5047   0.0477531
           5     15.7165   0.0478303
           5     15.9324   0.0479116
           5      16.143   0.0479805
           5     16.3739   0.0480832
           5      16.599   0.0481711
           5     16.8275   0.0482621
           5     17.1051   0.0484557
           5     17.3691   0.0486113
           5     17.6428   0.0487848
           5     17.9009   0.0489174
           5     18.1443   0.0490154
           5     18.3786   0.0490926
           5     18.6164   0.0491725
           5     18.8297   0.0492078
           5     19.0624   0.0492717
           5     19.2608   0.0492803
           5     19.4651   0.0492942
           5      19.661   0.0492945
           5     19.8491   0.0492832
           5     20.0425   0.0492758
           5     20.2337   0.0492634
           5      20.436    0.049262
           5     20.6506   0.0492745
           5      20.859   0.0492757
           5     21.0735   0.0492822
           5     21.2841   0.0492807
           5     21.4982   0.0492809
           5     21.7011   0.0492641
           5      21.891   0.0492303
           5     22.0703   0.0491841
           5     22.2512   0.0491373
           5     22.4403    0.049096
           5     22.6414   0.0490648
           5      22.857   0.0490485
           5     23.0705   0.0490266
           5     23.2933   0.0490137
           5     23.4966    0.048974
           5     23.7042   0.0489364
           5     23.9377   0.0489294
           5     24.1635   0.0489081
           5      24.387   0.0488807
           5     24.6235   0.0488677
           5     24.8479   0.0488347
           5     25.0628    0.048787
           5     25.2764   0.0487349
           5     25.5023   0.0486943
           5     25.7015   0.0486216
           5     25.9022   0.0485477
           5     26.0987   0.0484672
           5     26.3147    0.048403
           5      26.551   0.0483603
           5      26.765   0.0482876
           5     26.9771   0.0482097
           5      27.193   0.0481328
           5      27.411   0.0480549
           5      27.611   0.0479571
           5     27.7996   0.0478482
           5     28.0066   0.0477508
           5     28.2053   0.0476436
           5     28.4006   0.0475311
           5     28.6063   0.0474237
           5      28.801   0.0473051
           5     28.9912   0.0471808
           5     29.1772   0.0470515
           5     29.3847   0.0469337
           5     29.5832   0.0468062
           5     29.7743   0.0466712
           5     29.9659   0.0465336
           5     30.1455   0.0463875
           5     30.3476   0.0462506
           5     30.5517   0.0461119
           5     30.7481   0.0459652
           5     30.9494   0.0458183
           5     31.1522    0.045669
           5     31.3482   0.0455125
           5     31.5428   0.0453521
           5     31.7297   0.0451851
           5     31.9211   0.0450168
           5     32.1172   0.0448476
           5     32.3086   0.0446729
           5     32.4877    0.044491
           5     32.6987   0.0443203
           5     32.9047   0.0441428
           5     33.1064   0.0439591
           5     33.3159   0.0437761
           5     33.5245   0.0435887
           5     33.7114   0.0433882
           5      33.889   0.0431825
           5     34.0703   0.0429741
           5     34.2497   0.0427619
           5     34.4317   0.0425467
           5     34.6265   0.0423308
           5     34.8159   0.0421096
           5     35.0035   0.0418842
           5     35.1966   0.0416561
           5     35.3919   0.0414244
           5     35.5849   0.0411881
           5     35.7744   0.0409468
           5     35.9581   0.0407008
           5     36.1364   0.0404506
           5     36.3189   0.0401964
           5     36.4997   0.0399379
           5     36.6796   0.0396752
           5     36.8709   0.0394085
           5     37.0679   0.0391378
           5     37.2595   0.0388614
           5      37.451     0.03858
           5     37.6462   0.0382939
           5     37.8432   0.0380027
           5     38.0319   0.0377057
           5     38.2178   0.0374035
           5      38.412   0.0370956
           5     38.6085   0.0367821
           5     38.7983   0.0364627
           5     38.9824   0.0361381
           5     39.1732   0.0358066
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6   0.0597013  0.00178656
           6    0.188456  0.00423886
           6    0.422249  0.00815591
           6    0.816864   0.0142992
           6     1.21693   0.0185703
           6     1.64269   0.0224169
           6     2.06605   0.0256274
           6      2.4437   0.0278829
           6     2.78326   0.0295506
           6     3.15126   0.0313895
           6     3.48996   0.0328393
           6     3.85606    0.034452
           6     4.09352   0.0350599
           6     4.29899   0.0354885
           6     4.47789   0.0357935
           6     4.67493   0.0361663
           6      4.8587   0.0364761
           6     5.05006   0.0368094
           6     5.19971    0.036989
           6     5.36912   0.0372285
           6     5.55415    0.037519
           6     5.73586    0.037791
           6     5.93346   0.0381173
           6     6.14188   0.0384798
           6     6.32285   0.0387301
           6     6.50827   0.0389905
           6     6.69297   0.0392427
           6     6.89303   0.0395446
           6     7.10349   0.0398796
           6     7.33489   0.0402932
           6      7.5346   0.0405719
           6     7.73919   0.0408618
           6      7.9334   0.0411088
           6     8.12428   0.0413392
           6     8.32114   0.0415841
           6     8.50208   0.0417733
           6     8.69076   0.0419816
           6     8.89518    0.042236
           6     9.07013   0.0423944
           6     9.23766   0.0425293
           6     9.41694   0.0426922
           6     9.60649   0.0428804
           6     9.81059    0.043109
           6     10.0537   0.0434725
           6     10.3015   0.0438453
           6     10.5456   0.0441945
           6     10.7681   0.0444562
           6     10.9646   0.0446305
           6     11.1546   0.0447824
           6     11.3621     0.04498
           6     11.5415   0.0450964
           6     11.7269   0.0452237
           6     11.8921   0.0453012
           6     12.0713   0.0454067
           6     12.2869   0.0456068
           6     12.5122   0.0458314
           6     12.7005   0.0459464
           6     12.8773    0.046031
           6     13.0528   0.0461095
           6     13.2262   0.0461807
           6     13.4037   0.0462573
           6     13.5969   0.0463666
           6     13.7858   0.0464617
           6     13.9923   0.0465967
           6     14.2003   0.0467311
           6     14.3957   0.0468296
