Numero_Lanci;Valore_Integrale
1583799;1.0001
1583899;1.0001
1583999;1.00011
1584099;1.00011
1584199;1.00011
1584299;1.00011
1584399;1.00011
1584499;1.00012
1584599;1.00011
1584699;1.00011
1584799;1.00011
1584899;1.00011
1584999;1.00011
1585099;1.0001
1585199;1.0001
1585299;1.0001
1585399;1.0001
1585499;1.0001
1585599;1.0001
1585699;1.0001
1585799;1.0001
1585899;1.00011
1585999;1.0001
1586099;1.00011
1586199;1.00011
1586299;1.0001
1586399;1.00011
1586499;1.0001
1586599;1.00011
1586699;1.00011
1586799;1.00011
1586899;1.00011
1586999;1.00012
1587099;1.00011
1587199;1.00011
1587299;1.00011
1587399;1.0001
1587499;1.00011
1587599;1.00011
1587699;1.00011
1587799;1.00011
1587899;1.00011
1587999;1.00011
1588099;1.00011
1588199;1.00011
1588299;1.00011
1588399;1.00011
1588499;1.00011
1588599;1.00011
1588699;1.00011
1588799;1.00011
1588899;1.00011
1588999;1.00011
1589099;1.00011
1589199;1.00012
1589299;1.00012
1589399;1.00012
1589499;1.00012
1589599;1.00012
1589699;1.00012
1589799;1.00011
1589899;1.00012
1589999;1.00012
1590099;1.00012
1590199;1.00012
1590299;1.00012
1590399;1.00012
1590499;1.00012
1590599;1.00012
1590699;1.00012
1590799;1.00012
1590899;1.00012
1590999;1.00012
1591099;1.00012
1591199;1.00012
1591299;1.00012
1591399;1.00011
1591499;1.00011
1591599;1.00011
1591699;1.00011
1591799;1.00012
1591899;1.00012
1591999;1.00012
1592099;1.00012
1592199;1.00012
1592299;1.00012
1592399;1.00012
1592499;1.00012
1592599;1.00012
1592699;1.00012
1592799;1.00012
1592899;1.00012
1592999;1.00013
1593099;1.00013
1593199;1.00012
1593299;1.00013
1593399;1.00013
1593499;1.00013
1593599;1.00013
1593699;1.00013
1593799;1.00013
1593899;1.00013
1593999;1.00013
1594099;1.00013
1594199;1.00013
1594299;1.00013
1594399;1.00013
1594499;1.00013
1594599;1.00013
1594699;1.00013
1594799;1.00013
1594899;1.00013
1594999;1.00013
1595099;1.00012
1595199;1.00013
1595299;1.00013
1595399;1.00013
1595499;1.00013
1595599;1.00013
1595699;1.00013
1595799;1.00013
1595899;1.00013
1595999;1.00012
1596099;1.00012
1596199;1.00012
1596299;1.00012
1596399;1.00012
1596499;1.00012
1596599;1.00012
1596699;1.00012
1596799;1.00012
1596899;1.00011
1596999;1.00011
1597099;1.00012
1597199;1.00011
1597299;1.00012
1597399;1.00011
1597499;1.00011
1597599;1.00011
1597699;1.00011
1597799;1.00011
1597899;1.00011
1597999;1.00011
1598099;1.00011
1598199;1.00011
1598299;1.00011
1598399;1.0001
1598499;1.00011
1598599;1.00011
1598699;1.00011
1598799;1.00011
1598899;1.00011
1598999;1.00011
1599099;1.00011
1599199;1.00011
1599299;1.00011
1599399;1.0001
1599499;1.00011
1599599;1.00011
1599699;1.00012
1599799;1.00011
1599899;1.00011
1599999;1.00011
1600099;1.00011
1600199;1.00011
1600299;1.00011
1600399;1.00011
1600499;1.00012
1600599;1.00011
1600699;1.00012
1600799;1.00012
1600899;1.00011
1600999;1.00012
1601099;1.00012
1601199;1.00013
1601299;1.00013
1601399;1.00012
1601499;1.00013
1601599;1.00013
1601699;1.00013
1601799;1.00013
1601899;1.00012
1601999;1.00012
1602099;1.00012
1602199;1.00012
1602299;1.00011
1602399;1.00012
1602499;1.00011
1602599;1.00012
1602699;1.00012
1602799;1.00012
1602899;1.00012
1602999;1.00011
1603099;1.00011
1603199;1.00011
1603299;1.00012
1603399;1.00011
1603499;1.00011
1603599;1.00011
1603699;1.00011
1603799;1.00011
1603899;1.00011
1603999;1.00011
1604099;1.00011
1604199;1.00011
1604299;1.00011
1604399;1.00011
1604499;1.00012
1604599;1.00012
1604699;1.00012
1604799;1.00012
1604899;1.00013
1604999;1.00013
1605099;1.00013
1605199;1.00013
1605299;1.00013
1605399;1.00013
1605499;1.00013
1605599;1.00013
1605699;1.00013
1605799;1.00013
1605899;1.00013
1605999;1.00013
1606099;1.00012
1606199;1.00012
1606299;1.00013
1606399;1.00013
1606499;1.00013
1606599;1.00013
1606699;1.00013
1606799;1.00013
1606899;1.00013
1606999;1.00013
1607099;1.00013
1607199;1.00013
1607299;1.00013
1607399;1.00013
1607499;1.00012
1607599;1.00013
1607699;1.00013
1607799;1.00012
1607899;1.00012
1607999;1.00012
1608099;1.00012
1608199;1.00012
1608299;1.00012
1608399;1.00012
1608499;1.00013
1608599;1.00012
1608699;1.00012
1608799;1.00012
1608899;1.00012
1608999;1.00012
1609099;1.00011
1609199;1.00011
1609299;1.00011
1609399;1.00011
1609499;1.00011
1609599;1.00011
1609699;1.00011
1609799;1.00011
1609899;1.00012
1609999;1.00012
1610099;1.00011
1610199;1.00012
1610299;1.00011
1610399;1.00011
1610499;1.00011
1610599;1.00011
1610699;1.00011
1610799;1.00011
1610899;1.00011
1610999;1.00011
1611099;1.00011
1611199;1.00011
1611299;1.00012
1611399;1.00012
1611499;1.00012
1611599;1.00012
1611699;1.00012
1611799;1.00012
1611899;1.00012
1611999;1.00011
1612099;1.00011
1612199;1.00011
1612299;1.00011
1612399;1.00011
1612499;1.00011
1612599;1.0001
1612699;1.00011
1612799;1.00011
1612899;1.00011
1612999;1.00011
1613099;1.00011
1613199;1.00011
1613299;1.00011
1613399;1.00011
1613499;1.00011
1613599;1.00011
1613699;1.00012
1613799;1.00012
1613899;1.00012
1613999;1.00012
1614099;1.00012
1614199;1.00011
1614299;1.00011
1614399;1.00011
1614499;1.00011
1614599;1.0001
1614699;1.00011
1614799;1.00011
1614899;1.00011
1614999;1.0001
1615099;1.0001
1615199;1.0001
1615299;1.0001
1615399;1.0001
1615499;1.0001
1615599;1.0001
1615699;1.0001
1615799;1.0001
1615899;1.0001
1615999;1.0001
1616099;1.00009
1616199;1.00009
1616299;1.00009
1616399;1.00009
1616499;1.00009
1616599;1.00008
1616699;1.00008
1616799;1.00009
1616899;1.00009
1616999;1.0001
1617099;1.00009
1617199;1.00009
1617299;1.00009
1617399;1.00009
1617499;1.00009
1617599;1.00009
1617699;1.0001
1617799;1.0001
1617899;1.0001
1617999;1.0001
1618099;1.00009
1618199;1.00009
1618299;1.00009
1618399;1.00009
1618499;1.00009
1618599;1.00009
1618699;1.0001
1618799;1.0001
1618899;1.0001
1618999;1.0001
1619099;1.00009
1619199;1.00009
1619299;1.00009
1619399;1.00009
1619499;1.00009
1619599;1.00009
1619699;1.00008
1619799;1.00009
1619899;1.00008
1619999;1.00007
1620099;1.00008
1620199;1.00008
1620299;1.00007
1620399;1.00008
1620499;1.00008
1620599;1.00008
1620699;1.00008
1620799;1.00008
1620899;1.00008
1620999;1.00008
1621099;1.00009
1621199;1.00009
1621299;1.00009
1621399;1.00009
1621499;1.00009
1621599;1.00009
1621699;1.00009
1621799;1.00009
1621899;1.00009
1621999;1.00009
1622099;1.00009
1622199;1.00009
1622299;1.00009
1622399;1.00008
1622499;1.00008
1622599;1.00008
1622699;1.00009
1622799;1.00009
1622899;1.00009
1622999;1.00008
1623099;1.00008
1623199;1.00008
1623299;1.00008
1623399;1.00009
1623499;1.00009
1623599;1.00009
1623699;1.00009
1623799;1.00009
1623899;1.00009
1623999;1.00009
1624099;1.00009
1624199;1.00008
1624299;1.00009
1624399;1.00009
1624499;1.00009
1624599;1.0001
1624699;1.0001
1624799;1.0001
1624899;1.0001
1624999;1.0001
1625099;1.0001
1625199;1.0001
1625299;1.00009
1625399;1.00009
1625499;1.00008
1625599;1.00008
1625699;1.00008
1625799;1.00008
1625899;1.00008
1625999;1.00008
1626099;1.00008
1626199;1.00007
1626299;1.00007
1626399;1.00007
1626499;1.00007
1626599;1.00007
1626699;1.00007
1626799;1.00007
1626899;1.00008
1626999;1.00008
1627099;1.00009
1627199;1.00009
1627299;1.00009
1627399;1.00009
1627499;1.00009
1627599;1.0001
1627699;1.00009
1627799;1.00009
1627899;1.00009
1627999;1.0001
1628099;1.0001
1628199;1.0001
1628299;1.0001
1628399;1.0001
1628499;1.0001
1628599;1.0001
1628699;1.0001
1628799;1.0001
1628899;1.0001
1628999;1.0001
1629099;1.0001
1629199;1.0001
1629299;1.0001
1629399;1.0001
1629499;1.0001
1629599;1.0001
1629699;1.0001
1629799;1.0001
1629899;1.0001
1629999;1.0001
1630099;1.00011
1630199;1.00011
1630299;1.0001
1630399;1.00011
1630499;1.00011
1630599;1.00011
1630699;1.00011
1630799;1.00011
1630899;1.00011
1630999;1.00011
1631099;1.00011
1631199;1.00011
1631299;1.00011
1631399;1.00011
1631499;1.00011
1631599;1.00011
1631699;1.00012
1631799;1.00011
1631899;1.00011
1631999;1.00011
1632099;1.00011
1632199;1.00011
1632299;1.00012
1632399;1.00012
1632499;1.00012
1632599;1.00012
1632699;1.00011
1632799;1.00011
1632899;1.00011
1632999;1.00011
1633099;1.00011
1633199;1.00011
1633299;1.00011
1633399;1.00011
1633499;1.00011
1633599;1.00011
1633699;1.00011
1633799;1.0001
1633899;1.0001
1633999;1.0001
1634099;1.0001
1634199;1.0001
1634299;1.0001
1634399;1.0001
1634499;1.00011
1634599;1.00011
1634699;1.00011
1634799;1.00011
1634899;1.00011
1634999;1.00011
1635099;1.00011
1635199;1.00011
1635299;1.00011
1635399;1.00011
1635499;1.00011
1635599;1.0001
1635699;1.0001
1635799;1.00011
1635899;1.00012
1635999;1.00012
1636099;1.00011
1636199;1.00011
1636299;1.00011
1636399;1.00011
1636499;1.00012
1636599;1.00011
1636699;1.00012
1636799;1.00012
1636899;1.00012
1636999;1.00012
1637099;1.00012
1637199;1.00012
1637299;1.00012
1637399;1.00012
1637499;1.00012
1637599;1.00012
1637699;1.00012
1637799;1.00013
1637899;1.00013
1637999;1.00013
1638099;1.00013
1638199;1.00012
1638299;1.00013
1638399;1.00013
1638499;1.00013
1638599;1.00014
1638699;1.00014
1638799;1.00014
1638899;1.00014
1638999;1.00014
1639099;1.00014
1639199;1.00014
1639299;1.00014
1639399;1.00014
1639499;1.00014
1639599;1.00014
1639699;1.00014
1639799;1.00014
1639899;1.00014
1639999;1.00015
1640099;1.00014
1640199;1.00015
1640299;1.00015
1640399;1.00015
1640499;1.00015
1640599;1.00015
1640699;1.00015
1640799;1.00015
1640899;1.00016
1640999;1.00016
1641099;1.00016
1641199;1.00017
1641299;1.00016
1641399;1.00016
1641499;1.00016
1641599;1.00017
1641699;1.00017
1641799;1.00017
1641899;1.00017
1641999;1.00016
1642099;1.00015
1642199;1.00016
1642299;1.00016
1642399;1.00015
1642499;1.00016
1642599;1.00016
1642699;1.00016
1642799;1.00016
1642899;1.00016
1642999;1.00016
1643099;1.00016
1643199;1.00016
1643299;1.00016
1643399;1.00017
1643499;1.00016
1643599;1.00016
1643699;1.00016
1643799;1.00016
1643899;1.00016
1643999;1.00016
1644099;1.00015
1644199;1.00015
1644299;1.00016
1644399;1.00016
1644499;1.00016
1644599;1.00016
1644699;1.00016
1644799;1.00016
1644899;1.00016
1644999;1.00015
1645099;1.00015
1645199;1.00015
1645299;1.00015
1645399;1.00016
1645499;1.00016
1645599;1.00016
1645699;1.00015
1645799;1.00015
1645899;1.00016
1645999;1.00016
1646099;1.00016
1646199;1.00016
1646299;1.00016
1646399;1.00016
1646499;1.00017
1646599;1.00017
1646699;1.00017
1646799;1.00017
1646899;1.00017
1646999;1.00017
1647099;1.00017
1647199;1.00017
1647299;1.00017
1647399;1.00017
1647499;1.00017
1647599;1.00017
1647699;1.00017
1647799;1.00017
1647899;1.00017
1647999;1.00017
1648099;1.00017
1648199;1.00018
1648299;1.00018
1648399;1.00018
1648499;1.00018
1648599;1.00018
1648699;1.00018
1648799;1.00018
1648899;1.00018
1648999;1.00018
1649099;1.00018
1649199;1.00018
1649299;1.00018
1649399;1.00018
1649499;1.00018
1649599;1.00017
1649699;1.00017
1649799;1.00018
1649899;1.00018
1649999;1.00018
1650099;1.00018
1650199;1.00017
1650299;1.00018
1650399;1.00018
1650499;1.00018
1650599;1.00018
1650699;1.00018
1650799;1.00018
1650899;1.00018
1650999;1.00018
1651099;1.00017
1651199;1.00017
1651299;1.00017
1651399;1.00016
1651499;1.00017
1651599;1.00017
1651699;1.00017
1651799;1.00017
1651899;1.00017
1651999;1.00017
1652099;1.00016
1652199;1.00016
1652299;1.00016
1652399;1.00016
1652499;1.00016
1652599;1.00016
1652699;1.00016
1652799;1.00016
1652899;1.00016
1652999;1.00017
1653099;1.00017
1653199;1.00017
1653299;1.00017
1653399;1.00017
1653499;1.00017
1653599;1.00017
1653699;1.00017
1653799;1.00017
1653899;1.00017
1653999;1.00017
1654099;1.00016
1654199;1.00016
1654299;1.00016
1654399;1.00016
1654499;1.00016
1654599;1.00017
1654699;1.00017
1654799;1.00017
1654899;1.00017
1654999;1.00017
1655099;1.00017
1655199;1.00017
1655299;1.00017
1655399;1.00018
1655499;1.00017
1655599;1.00017
1655699;1.00017
1655799;1.00017
1655899;1.00017
1655999;1.00017
1656099;1.00017
1656199;1.00017
1656299;1.00018
1656399;1.00018
1656499;1.00019
1656599;1.00019
1656699;1.00019
1656799;1.00019
1656899;1.00019
1656999;1.00019
1657099;1.00019
1657199;1.00019
1657299;1.0002
1657399;1.0002
1657499;1.0002
1657599;1.0002
1657699;1.0002
1657799;1.0002
1657899;1.00021
1657999;1.00021
1658099;1.00021
1658199;1.00022
1658299;1.00022
1658399;1.00021
1658499;1.00021
1658599;1.00021
1658699;1.00021
1658799;1.00021
1658899;1.00021
1658999;1.00021
1659099;1.00021
1659199;1.00021
1659299;1.00021
1659399;1.00021
1659499;1.00022
1659599;1.00021
1659699;1.00021
1659799;1.0002
1659899;1.0002
1659999;1.00021
1660099;1.0002
1660199;1.0002
1660299;1.0002
1660399;1.00021
1660499;1.00021
1660599;1.00021
1660699;1.00021
1660799;1.00021
1660899;1.0002
1660999;1.0002
1661099;1.0002
1661199;1.0002
1661299;1.00019
1661399;1.0002
1661499;1.0002
1661599;1.0002
1661699;1.0002
1661799;1.0002
1661899;1.0002
1661999;1.0002
1662099;1.0002
1662199;1.0002
1662299;1.00021
1662399;1.00021
1662499;1.00021
1662599;1.00021
1662699;1.0002
1662799;1.0002
1662899;1.0002
1662999;1.0002
1663099;1.0002
1663199;1.00021
1663299;1.00021
1663399;1.00021
1663499;1.00021
1663599;1.00021
1663699;1.00022
1663799;1.00022
1663899;1.00022
1663999;1.00022
1664099;1.00021
1664199;1.00021
1664299;1.00021
1664399;1.00021
1664499;1.00021
1664599;1.00021
1664699;1.00021
1664799;1.00021
1664899;1.00021
1664999;1.00021
1665099;1.00021
1665199;1.00021
1665299;1.00021
1665399;1.00021
1665499;1.00021
1665599;1.00021
1665699;1.00021
1665799;1.00021
1665899;1.00021
1665999;1.0002
1666099;1.00021
1666199;1.00021
1666299;1.00021
1666399;1.00021
1666499;1.00022
1666599;1.00022
1666699;1.00021
1666799;1.00021
1666899;1.00021
1666999;1.00021
1667099;1.00021
1667199;1.00021
1667299;1.0002
1667399;1.00021
1667499;1.00021
1667599;1.00021
1667699;1.00021
1667799;1.00021
1667899;1.00021
1667999;1.00021
1668099;1.00021
1668199;1.0002
1668299;1.00021
1668399;1.0002
1668499;1.0002
1668599;1.0002
1668699;1.00021
1668799;1.0002
1668899;1.0002
1668999;1.0002
1669099;1.0002
1669199;1.0002
1669299;1.00021
1669399;1.00021
1669499;1.00021
1669599;1.00021
1669699;1.00021
1669799;1.00021
1669899;1.00021
1669999;1.00021
1670099;1.00021
1670199;1.0002
1670299;1.0002
1670399;1.0002
1670499;1.0002
1670599;1.0002
1670699;1.0002
1670799;1.0002
1670899;1.00021
1670999;1.00021
1671099;1.00021
1671199;1.00021
1671299;1.00021
1671399;1.00021
1671499;1.00021
1671599;1.00021
1671699;1.00021
1671799;1.00021
1671899;1.0002
1671999;1.00021
1672099;1.0002
1672199;1.00019
1672299;1.0002
1672399;1.0002
1672499;1.0002
1672599;1.0002
1672699;1.00019
1672799;1.00019
1672899;1.00019
1672999;1.00019
1673099;1.00019
1673199;1.00019
1673299;1.00019
1673399;1.00019
1673499;1.00019
1673599;1.00019
1673699;1.00019
1673799;1.00019
1673899;1.0002
1673999;1.0002
1674099;1.00019
1674199;1.00019
1674299;1.00019
1674399;1.00019
1674499;1.00019
1674599;1.00019
1674699;1.00019
1674799;1.00019
1674899;1.00019
1674999;1.00019
1675099;1.00019
1675199;1.00019
1675299;1.00019
1675399;1.00019
1675499;1.00019
1675599;1.00019
1675699;1.00019
1675799;1.00019
1675899;1.0002
1675999;1.0002
1676099;1.0002
1676199;1.0002
1676299;1.0002
1676399;1.0002
1676499;1.0002
1676599;1.0002
1676699;1.0002
1676799;1.0002
1676899;1.0002
1676999;1.0002
1677099;1.00019
1677199;1.00019
1677299;1.00019
1677399;1.00019
1677499;1.0002
1677599;1.0002
1677699;1.00019
1677799;1.00019
1677899;1.00019
1677999;1.0002
1678099;1.0002
1678199;1.0002
1678299;1.0002
1678399;1.00021
1678499;1.0002
1678599;1.0002
1678699;1.0002
1678799;1.00021
1678899;1.00021
1678999;1.00022
1679099;1.00022
1679199;1.00022
1679299;1.00022
1679399;1.00022
1679499;1.00022
1679599;1.00021
1679699;1.00022
1679799;1.00022
1679899;1.00022
1679999;1.00022
1680099;1.00022
1680199;1.00021
1680299;1.00021
1680399;1.00021
1680499;1.00021
1680599;1.00022
1680699;1.00022
1680799;1.00023
1680899;1.00023
1680999;1.00023
1681099;1.00023
1681199;1.00023
1681299;1.00023
1681399;1.00023
1681499;1.00023
1681599;1.00023
1681699;1.00023
1681799;1.00023
1681899;1.00024
1681999;1.00023
1682099;1.00023
1682199;1.00023
1682299;1.00023
1682399;1.00023
1682499;1.00024
1682599;1.00023
1682699;1.00023
1682799;1.00023
1682899;1.00022
1682999;1.00023
1683099;1.00023
1683199;1.00023
1683299;1.00023
1683399;1.00023
1683499;1.00022
1683599;1.00022
1683699;1.00022
1683799;1.00022
1683899;1.00022
1683999;1.00022
1684099;1.00022
1684199;1.00022
1684299;1.00022
1684399;1.00022
1684499;1.00022
1684599;1.00022
1684699;1.00022
1684799;1.00022
1684899;1.00023
1684999;1.00022
1685099;1.00023
1685199;1.00023
1685299;1.00023
1685399;1.00023
1685499;1.00023
1685599;1.00023
1685699;1.00023
1685799;1.00023
1685899;1.00024
1685999;1.00024
1686099;1.00024
1686199;1.00024
1686299;1.00024
1686399;1.00024
1686499;1.00025
1686599;1.00024
1686699;1.00024
1686799;1.00024
1686899;1.00024
1686999;1.00024
1687099;1.00024
1687199;1.00025
1687299;1.00025
1687399;1.00025
1687499;1.00025
1687599;1.00025
1687699;1.00025
1687799;1.00025
1687899;1.00025
1687999;1.00025
1688099;1.00025
1688199;1.00025
1688299;1.00025
1688399;1.00025
1688499;1.00025
1688599;1.00025
1688699;1.00024
1688799;1.00024
1688899;1.00025
1688999;1.00024
1689099;1.00024
1689199;1.00024
1689299;1.00025
1689399;1.00024
1689499;1.00025
1689599;1.00025
1689699;1.00024
1689799;1.00024
1689899;1.00024
1689999;1.00023
1690099;1.00023
1690199;1.00024
1690299;1.00024
1690399;1.00024
1690499;1.00025
1690599;1.00024
1690699;1.00025
1690799;1.00025
1690899;1.00025
1690999;1.00025
1691099;1.00025
1691199;1.00025
1691299;1.00026
1691399;1.00026
1691499;1.00026
1691599;1.00025
1691699;1.00025
1691799;1.00025
1691899;1.00025
1691999;1.00025
1692099;1.00025
1692199;1.00025
1692299;1.00025
1692399;1.00024
1692499;1.00024
1692599;1.00024
1692699;1.00024
1692799;1.00023
1692899;1.00023
1692999;1.00023
1693099;1.00022
1693199;1.00022
1693299;1.00022
1693399;1.00022
1693499;1.00022
1693599;1.00022
1693699;1.00022
1693799;1.00022
1693899;1.00022
1693999;1.00022
1694099;1.00023
1694199;1.00023
1694299;1.00023
1694399;1.00024
1694499;1.00024
1694599;1.00025
1694699;1.00025
1694799;1.00025
1694899;1.00025
1694999;1.00025
1695099;1.00026
1695199;1.00025
1695299;1.00026
1695399;1.00026
1695499;1.00025
1695599;1.00025
1695699;1.00025
1695799;1.00025
1695899;1.00025
1695999;1.00025
1696099;1.00025
1696199;1.00026
1696299;1.00026
1696399;1.00026
1696499;1.00026
1696599;1.00026
1696699;1.00026
1696799;1.00026
1696899;1.00026
1696999;1.00026
1697099;1.00026
1697199;1.00025
1697299;1.00026
1697399;1.00025
1697499;1.00025
1697599;1.00025
1697699;1.00025
1697799;1.00026
1697899;1.00025
1697999;1.00025
1698099;1.00025
1698199;1.00025
1698299;1.00024
1698399;1.00024
1698499;1.00024
1698599;1.00024
1698699;1.00024
1698799;1.00023
1698899;1.00023
1698999;1.00023
1699099;1.00023
1699199;1.00023
1699299;1.00023
1699399;1.00023
1699499;1.00023
1699599;1.00023
1699699;1.00023
1699799;1.00023
1699899;1.00022
1699999;1.00022
1700099;1.00022
1700199;1.00022
1700299;1.00023
1700399;1.00022
1700499;1.00022
1700599;1.00022
1700699;1.00023
1700799;1.00023
1700899;1.00023
1700999;1.00023
1701099;1.00023
1701199;1.00023
1701299;1.00023
1701399;1.00023
1701499;1.00022
1701599;1.00022
1701699;1.00022
1701799;1.00022
1701899;1.00022
1701999;1.00022
1702099;1.00022
1702199;1.00022
1702299;1.00022
1702399;1.00022
1702499;1.00022
1702599;1.00021
1702699;1.00021
1702799;1.00021
1702899;1.00021
1702999;1.00021
1703099;1.00021
1703199;1.00021
1703299;1.00022
1703399;1.00021
1703499;1.00021
1703599;1.00021
1703699;1.00021
1703799;1.00021
1703899;1.00021
1703999;1.00021
1704099;1.00021
1704199;1.00022
1704299;1.00022
1704399;1.00022
1704499;1.00022
1704599;1.00023
1704699;1.00023
1704799;1.00023
1704899;1.00023
1704999;1.00023
1705099;1.00024
1705199;1.00024
1705299;1.00024
1705399;1.00024
1705499;1.00024
1705599;1.00024
1705699;1.00024
1705799;1.00023
1705899;1.00023
1705999;1.00023
1706099;1.00023
1706199;1.00024
1706299;1.00024
1706399;1.00024
1706499;1.00024
1706599;1.00024
1706699;1.00024
1706799;1.00024
1706899;1.00024
1706999;1.00024
1707099;1.00024
1707199;1.00024
1707299;1.00024
1707399;1.00024
1707499;1.00024
1707599;1.00023
1707699;1.00023
1707799;1.00023
1707899;1.00023
1707999;1.00022
1708099;1.00022
1708199;1.00022
1708299;1.00022
1708399;1.00023
1708499;1.00023
1708599;1.00022
1708699;1.00022
1708799;1.00023
1708899;1.00023
1708999;1.00023
1709099;1.00023
1709199;1.00023
1709299;1.00023
1709399;1.00023
1709499;1.00022
1709599;1.00022
1709699;1.00023
1709799;1.00022
1709899;1.00022
1709999;1.00022
1710099;1.00023
1710199;1.00023
1710299;1.00023
1710399;1.00023
1710499;1.00023
1710599;1.00023
1710699;1.00023
1710799;1.00023
1710899;1.00023
1710999;1.00023
1711099;1.00023
1711199;1.00023
1711299;1.00023
1711399;1.00023
1711499;1.00023
1711599;1.00023
1711699;1.00023
1711799;1.00023
1711899;1.00023
1711999;1.00023
1712099;1.00023
1712199;1.00024
1712299;1.00023
1712399;1.00023
1712499;1.00023
1712599;1.00023
1712699;1.00023
1712799;1.00023
1712899;1.00023
1712999;1.00023
1713099;1.00022
1713199;1.00022
1713299;1.00022
1713399;1.00022
1713499;1.00022
1713599;1.00022
1713699;1.00022
1713799;1.00021
1713899;1.00021
1713999;1.00021
1714099;1.00022
1714199;1.00022
1714299;1.00022
1714399;1.00022
1714499;1.00022
1714599;1.00022
1714699;1.00022
1714799;1.00022
1714899;1.00023
1714999;1.00023
1715099;1.00023
1715199;1.00023
1715299;1.00023
1715399;1.00023
1715499;1.00023
1715599;1.00023
1715699;1.00023
1715799;1.00023
1715899;1.00023
1715999;1.00023
1716099;1.00023
1716199;1.00023
1716299;1.00023
1716399;1.00023
1716499;1.00023
1716599;1.00023
1716699;1.00023
1716799;1.00023
1716899;1.00023
1716999;1.00023
1717099;1.00024
1717199;1.00023
1717299;1.00023
1717399;1.00023
1717499;1.00023
1717599;1.00023
1717699;1.00022
1717799;1.00022
1717899;1.00022
1717999;1.00022
1718099;1.00022
1718199;1.00022
1718299;1.00022
1718399;1.00022
1718499;1.00022
1718599;1.00022
1718699;1.00022
1718799;1.00022
1718899;1.00022
1718999;1.00022
1719099;1.00022
1719199;1.00021
1719299;1.00021
1719399;1.00021
1719499;1.00021
1719599;1.00021
1719699;1.00021
1719799;1.00021
1719899;1.00021
1719999;1.0002
1720099;1.00021
1720199;1.00021
1720299;1.00021
1720399;1.00021
1720499;1.00022
1720599;1.00022
1720699;1.00022
1720799;1.00022
1720899;1.00022
1720999;1.00022
1721099;1.00022
1721199;1.00022
1721299;1.00022
1721399;1.00022
1721499;1.00022
1721599;1.00022
1721699;1.00022
1721799;1.00022
1721899;1.00022
1721999;1.00022
1722099;1.00022
1722199;1.00022
1722299;1.00022
1722399;1.00022
1722499;1.00022
1722599;1.00022
1722699;1.00022
1722799;1.00022
1722899;1.00022
1722999;1.00022
1723099;1.00022
1723199;1.00022
1723299;1.00022
1723399;1.00023
1723499;1.00023
1723599;1.00023
1723699;1.00023
1723799;1.00023
1723899;1.00023
1723999;1.00023
1724099;1.00023
1724199;1.00023
1724299;1.00023
1724399;1.00023
1724499;1.00023
1724599;1.00023
1724699;1.00023
1724799;1.00022
1724899;1.00022
1724999;1.00023
1725099;1.00022
1725199;1.00022
1725299;1.00022
1725399;1.00022
1725499;1.00022
1725599;1.00022
1725699;1.00022
1725799;1.00022
1725899;1.00023
1725999;1.00023
1726099;1.00023
1726199;1.00023
1726299;1.00024
1726399;1.00023
1726499;1.00023
1726599;1.00024
1726699;1.00023
1726799;1.00023
1726899;1.00023
1726999;1.00023
1727099;1.00023
1727199;1.00023
1727299;1.00023
1727399;1.00023
1727499;1.00023
1727599;1.00023
1727699;1.00023
1727799;1.00023
1727899;1.00023
1727999;1.00023
1728099;1.00023
1728199;1.00023
1728299;1.00023
1728399;1.00023
1728499;1.00024
1728599;1.00024
1728699;1.00024
1728799;1.00023
1728899;1.00023
1728999;1.00023
1729099;1.00023
1729199;1.00023
1729299;1.00023
1729399;1.00023
1729499;1.00023
1729599;1.00023
1729699;1.00023
1729799;1.00023
1729899;1.00023
1729999;1.00024
1730099;1.00024
1730199;1.00023
1730299;1.00024
1730399;1.00023
1730499;1.00024
1730599;1.00023
1730699;1.00023
1730799;1.00023
1730899;1.00023
1730999;1.00023
1731099;1.00024
1731199;1.00024
1731299;1.00024
1731399;1.00023
1731499;1.00023
1731599;1.00022
1731699;1.00023
1731799;1.00023
1731899;1.00024
1731999;1.00024
1732099;1.00023
1732199;1.00023
1732299;1.00023
1732399;1.00023
1732499;1.00023
1732599;1.00023
1732699;1.00024
1732799;1.00023
1732899;1.00024
1732999;1.00024
1733099;1.00023
1733199;1.00023
1733299;1.00023
1733399;1.00023
1733499;1.00023
1733599;1.00023
1733699;1.00024
1733799;1.00024
1733899;1.00024
1733999;1.00023
1734099;1.00024
1734199;1.00024
1734299;1.00024
1734399;1.00024
1734499;1.00024
1734599;1.00024
1734699;1.00024
1734799;1.00024
1734899;1.00024
1734999;1.00025
1735099;1.00025
1735199;1.00025
1735299;1.00025
1735399;1.00025
1735499;1.00025
1735599;1.00025
1735699;1.00025
1735799;1.00025
1735899;1.00025
1735999;1.00025
1736099;1.00025
1736199;1.00024
1736299;1.00024
1736399;1.00024
1736499;1.00025
1736599;1.00025
1736699;1.00025
1736799;1.00025
1736899;1.00025
1736999;1.00025
1737099;1.00025
1737199;1.00025
1737299;1.00025
1737399;1.00024
1737499;1.00024
1737599;1.00024
1737699;1.00024
1737799;1.00024
1737899;1.00025
1737999;1.00025
1738099;1.00025
1738199;1.00025
1738299;1.00025
1738399;1.00025
1738499;1.00025
1738599;1.00025
1738699;1.00025
1738799;1.00025
1738899;1.00025
1738999;1.00025
