# DISTANCE:     AVE_GOFR:        ERROR:
           4     34.2566   0.0411802
           4     34.5046   0.0410646
           4     34.7508   0.0409444
           4     34.9987   0.0408221
           4     35.2486   0.0406978
           4     35.4955    0.040568
           4     35.7411   0.0404339
           4     35.9877    0.040297
           4     36.2329   0.0401557
           4     36.4845   0.0400152
           4     36.7307   0.0398674
           4     36.9768   0.0397159
           4     37.2227   0.0395607
           4     37.4714   0.0394035
           4     37.7167   0.0392405
           4     37.9635   0.0390747
           4     38.2093   0.0389043
           4      38.457   0.0387313
           4     38.6997   0.0385515
           4     38.9453   0.0383693
           4     39.1898   0.0381826
           4      39.437   0.0379932
           4     39.6842   0.0377996
           4     39.9295   0.0376008
           4     40.1745   0.0373975
           4      40.423   0.0371917
           4      40.669   0.0369801
           4      40.912   0.0367627
           4     41.1566   0.0365416
           4     41.4048   0.0363172
           4     41.6524   0.0360879
           4      41.898   0.0358528
           4     42.1458   0.0356136
           4     42.3925    0.035369
           4      42.638   0.0351187
           4     42.8875   0.0348647
           4     43.1341   0.0346041
           4     43.3819   0.0343385
           4     43.6289   0.0340668
           4     43.8757   0.0337894
           4     44.1197   0.0335051
           4     44.3658   0.0332155
           4     44.6129   0.0329199
           4      44.857   0.0326171
           4     45.1041   0.0323085
           4     45.3495   0.0319927
           4     45.5946   0.0316699
           4     45.8417   0.0313403
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5           0           0
           5 0.000692772  1.7276e-05
           5  0.00714292 0.000161689
           5   0.0522952  0.00113664
           5    0.195161  0.00373338
           5    0.484513  0.00810256
           5    0.882159   0.0127585
           5     1.29782   0.0163686
           5     1.77131   0.0200876
           5        2.23    0.023006
           5     2.66221   0.0252867
           5     3.08645   0.0272816
           5     3.48069   0.0288676
           5     3.82545   0.0299958
           5     4.14072   0.0308873
           5     4.43967   0.0316523
           5     4.73622   0.0323779
           5     5.02437   0.0330368
           5     5.28278   0.0335387
           5     5.53848   0.0340156
           5     5.79275   0.0344741
           5     6.04773   0.0349237
           5     6.27589   0.0352621
           5     6.51703   0.0356387
           5     6.75473    0.035994
           5     6.98106   0.0363025
           5     7.21798   0.0366393
           5     7.43765   0.0369126
           5     7.66332   0.0371984
           5     7.89109   0.0374843
           5     8.10676   0.0377274
           5     8.31726   0.0379506
           5     8.53462   0.0381881
           5     8.75242   0.0384215
           5     8.96337   0.0386309
           5     9.17574   0.0388394
           5     9.39232   0.0390544
           5     9.60824   0.0392628
           5     9.81609   0.0394455
           5     10.0331   0.0396475
           5      10.246   0.0398341
           5     10.4536   0.0400034
           5      10.658    0.040161
           5     10.8677   0.0403271
           5     11.0823    0.040501
           5     11.2952   0.0406667
           5     11.4948   0.0407979
           5     11.6999   0.0409376
           5     11.9016   0.0410662
           5     12.1064   0.0411981
           5     12.3036   0.0413103
           5      12.507   0.0414322
           5     12.7115    0.041553
           5     12.9072   0.0416524
           5     13.1062   0.0417552
           5     13.3119   0.0418683
           5     13.5159   0.0419747
           5     13.7117   0.0420614
           5     13.9172   0.0421643
           5     14.1194    0.042257
           5     14.3279   0.0423591
           5     14.5268   0.0424392
           5     14.7321   0.0425282
           5     14.9335   0.0426067
           5     15.1388   0.0426894
           5     15.3392   0.0427597
           5     15.5397   0.0428273
           5     15.7425   0.0428959
           5     15.9399   0.0429519
           5     16.1389   0.0430077
           5     16.3382   0.0430613
           5     16.5367   0.0431103
           5     16.7408    0.043166
           5     16.9413   0.0432126
           5     17.1406   0.0432542
           5     17.3382   0.0432902
           5     17.5382   0.0433271
           5      17.737   0.0433594
           5     17.9373    0.043391
           5     18.1366   0.0434182
           5     18.3358   0.0434423
           5     18.5302   0.0434564
           5     18.7284   0.0434733
           5     18.9267   0.0434876
           5     19.1195   0.0434912
           5     19.3191   0.0435018
           5     19.5175   0.0435078
           5     19.7187   0.0435151
           5     19.9152   0.0435127
           5     20.1089   0.0435038
           5     20.3052   0.0434956
           5     20.5037   0.0434877
           5     20.7023   0.0434771
           5     20.9033    0.043467
           5     21.0987   0.0434465
           5     21.2985   0.0434289
           5     21.4931   0.0434018
           5     21.6895   0.0433742
           5     21.8902   0.0433493
           5     22.0906   0.0433212
           5     22.2885   0.0432869
           5     22.4847   0.0432476
           5     22.6814   0.0432062
           5     22.8761   0.0431597
           5      23.076   0.0431164
           5     23.2741    0.043068
           5     23.4707   0.0430151
           5     23.6687   0.0429608
           5     23.8681   0.0429052
           5     24.0664   0.0428454
           5     24.2632    0.042781
           5     24.4605   0.0427142
           5     24.6589   0.0426456
           5     24.8576   0.0425744
           5     25.0544   0.0424981
           5     25.2523   0.0424199
           5     25.4493   0.0423379
           5     25.6485   0.0422551
           5     25.8451   0.0421665
           5     26.0442   0.0420773
           5     26.2386   0.0419804
           5      26.435   0.0418825
           5     26.6296   0.0417797
           5      26.828   0.0416773
           5     27.0254   0.0415708
           5     27.2234   0.0414616
           5     27.4195   0.0413474
           5     27.6145   0.0412291
           5     27.8166   0.0411141
           5     28.0142   0.0409914
           5     28.2101   0.0408639
           5     28.4068   0.0407337
           5     28.6061   0.0406024
           5     28.8007   0.0404637
           5     28.9973   0.0403232
           5     29.1927   0.0401782
           5     29.3908   0.0400319
           5     29.5906   0.0398832
           5     29.7871   0.0397284
           5     29.9817   0.0395685
           5     30.1774   0.0394057
           5     30.3737   0.0392397
           5     30.5697   0.0390696
           5     30.7701   0.0388988
           5     30.9664   0.0387212
           5     31.1614   0.0385388
           5     31.3603   0.0383549
           5     31.5577    0.038166
           5     31.7557   0.0379733
           5     31.9524   0.0377756
           5     32.1525   0.0375757
           5     32.3513   0.0373706
           5     32.5492   0.0371605
           5     32.7462   0.0369453
           5     32.9437    0.036726
           5     33.1414    0.036502
           5     33.3386    0.036273
           5      33.538   0.0360404
           5     33.7331   0.0358006
           5     33.9316   0.0355575
           5     34.1281   0.0353083
           5      34.327    0.035055
           5     34.5259   0.0347963
           5     34.7227   0.0345312
           5     34.9206   0.0342609
           5     35.1165   0.0339841
           5     35.3143   0.0337022
           5     35.5112   0.0334139
           5     35.7078   0.0331194
           5     35.9057   0.0328189
           5      36.103   0.0325117
           5     36.2995   0.0321976
           5     36.4967   0.0318768
           5     36.6922   0.0315484
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6 0.000192437 5.75865e-06
           6  0.00682175 0.000198436
           6   0.0444486  0.00114232
           6    0.184624  0.00434103
           6    0.421937  0.00829956
           6    0.746557   0.0127286
           6     1.10266   0.0165283
           6     1.45481   0.0195125
           6     1.83071   0.0224131
           6     2.20617    0.024948
           6     2.55422   0.0269067
           6     2.87735   0.0284613
           6     3.18424   0.0297731
           6     3.47909   0.0309167
           6     3.75585   0.0318711
           6     4.00684   0.0326143
           6     4.24181   0.0332365
           6     4.46891   0.0337961
           6     4.67243   0.0342211
           6     4.88661   0.0346866
           6     5.09458   0.0351104
           6     5.30241   0.0355231
           6     5.49267   0.0358501
           6     5.69024   0.0361997
           6     5.88362    0.036524
           6     6.07171   0.0368201
           6     6.26127   0.0371153
           6     6.44404   0.0373786
           6     6.62019   0.0376129
           6      6.8017   0.0378605
           6     6.98214   0.0380989
           6     7.15476   0.0383062
           6     7.33088   0.0385201
           6     7.50393   0.0387195
           6     7.68883   0.0389529
           6     7.85977   0.0391365
           6     8.03934   0.0393426
           6     8.21115   0.0395201
           6      8.3922   0.0397217
           6     8.56716      0.0399
           6     8.73736   0.0400603
           6     8.91571   0.0402404
           6     9.09036   0.0404053
           6     9.26424    0.040564
           6     9.43446   0.0407086
           6     9.60954   0.0408629
           6     9.78186   0.0410057
           6     9.95713   0.0411527
           6     10.1299   0.0412891
           6     10.3031   0.0414229
           6     10.4772   0.0415555
           6     10.6435   0.0416647
           6     10.8157   0.0417854
           6     10.9879   0.0419024
           6     11.1603   0.0420164
           6     11.3294   0.0421187
           6     11.5008   0.0422234
           6     11.6719   0.0423242
           6     11.8463   0.0424291
           6     12.0121   0.0425109
           6     12.1792   0.0425925
           6     12.3482   0.0426751
           6     12.5186   0.0427578
           6     12.6867   0.0428322
