# DISTANCE:     AVE_GOFR:        ERROR:
           5     3.94801   0.0309271
           5     4.44368   0.0331217
           5      4.9265   0.0350514
           5     5.39652   0.0367629
           5     5.85532   0.0383007
           5     6.28139   0.0395505
           5     6.68537   0.0406186
           5     7.06887   0.0415369
           5      7.4293   0.0423104
           5     7.76759   0.0429608
           5     8.09003   0.0435274
           5     8.39672   0.0440184
           5      8.6891   0.0444459
           5      8.9655     0.04481
           5     9.21791   0.0450934
           5     9.46463   0.0453547
           5     9.69414   0.0455657
           5     9.91925   0.0457614
           5     10.1299     0.04592
           5     10.3334     0.04606
           5     10.5305   0.0461837
           5     10.7189   0.0462883
           5     10.8984   0.0463749
           5     11.0733   0.0464514
           5     11.2443   0.0465198
           5     11.4125   0.0465818
           5     11.5746    0.046633
           5     11.7263   0.0466688
           5     11.8723   0.0466961
           5     12.0164   0.0467199
           5     12.1611   0.0467429
           5     12.3075   0.0467665
           5     12.4516   0.0467861
           5      12.591   0.0467993
           5     12.7254   0.0468063
           5     12.8613   0.0468135
           5     12.9988    0.046821
           5      13.132   0.0468232
           5     13.2684   0.0468273
           5      13.402   0.0468275
           5     13.5373    0.046828
           5     13.6718   0.0468266
           5     13.8111   0.0468285
           5     13.9524   0.0468308
           5     14.0912   0.0468294
           5     14.2304   0.0468272
           5     14.3765   0.0468302
           5     14.5244   0.0468336
           5     14.6748    0.046838
           5     14.8268   0.0468425
           5     14.9849   0.0468521
           5     15.1425   0.0468593
           5     15.3045   0.0468699
           5     15.4706   0.0468834
           5     15.6378   0.0468965
           5     15.8065   0.0469094
           5     15.9824   0.0469293
           5     16.1595   0.0469486
           5     16.3386   0.0469683
           5     16.5231   0.0469931
           5     16.7131   0.0470232
           5     16.9063   0.0470554
           5     17.1021   0.0470888
           5     17.3035   0.0471282
           5      17.511   0.0471741
           5     17.7183   0.0472168
           5     17.9283    0.047261
           5     18.1467   0.0473158
           5     18.3659    0.047369
           5     18.5876    0.047423
           5     18.8106   0.0474758
           5     19.0404    0.047537
           5     19.2765   0.0476061
           5     19.5116   0.0476696
           5       19.75   0.0477353
           5     19.9922   0.0478042
           5     20.2344   0.0478692
           5     20.4752   0.0479277
           5     20.7186   0.0479871
           5     20.9592   0.0480375
           5     21.2041   0.0480919
           5     21.4481   0.0481405
           5     21.6921   0.0481854
           5     21.9321   0.0482194
           5     22.1679   0.0482428
           5     22.4025   0.0482607
           5     22.6351   0.0482717
           5     22.8666   0.0482778
           5     23.0959    0.048277
           5     23.3234   0.0482702
           5     23.5456   0.0482528
           5     23.7672   0.0482312
           5     23.9849   0.0482016
           5     24.1991   0.0481644
           5     24.4134   0.0481245
           5     24.6236   0.0480767
           5     24.8289   0.0480206
           5     25.0321   0.0479596
           5     25.2342   0.0478947
           5      25.434   0.0478248
           5     25.6322   0.0477509
           5     25.8285   0.0476724
           5     26.0244    0.047591
           5     26.2142   0.0475019
           5     26.4016   0.0474085
