Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
2.28;	0.0212196;	0.00142196;	0.160447;	0.000809806;	1.0706;	0.00635172;	-0.413528;	0.000496731
2.29;	0.0208392;	0.00143647;	0.159325;	0.000771198;	1.06645;	0.00594361;	-0.411958;	0.000470204
2.30;	0.0192168;	0.00144493;	0.158028;	0.000784545;	1.05868;	0.00616932;	-0.41002;	0.000487713
2.31;	0.0192884;	0.00154553;	0.156705;	0.000805259;	1.05261;	0.0066081;	-0.408375;	0.000472574
2.32;	0.0205012;	0.00148116;	0.156001;	0.000735211;	1.0334;	0.00681047;	-0.406756;	0.000471607
2.33;	0.0200984;	0.00148099;	0.154223;	0.000729245;	1.02192;	0.00637768;	-0.405289;	0.000457661
2.34;	0.02195;	0.00140073;	0.153927;	0.000758208;	1.01593;	0.00729572;	-0.403587;	0.000452423
2.35;	0.0214192;	0.00139771;	0.152614;	0.000721466;	1.00694;	0.00649043;	-0.401875;	0.00045865
2.36;	0.0220092;	0.00140645;	0.1528;	0.000665776;	0.992621;	0.006898;	-0.400341;	0.000474118
2.37;	0.0202472;	0.00141179;	0.150943;	0.000647062;	0.990787;	0.00637427;	-0.398982;	0.000447466
2.38;	0.0192544;	0.00135648;	0.14919;	0.000648844;	0.977652;	0.00700015;	-0.397614;	0.000486082
2.39;	0.0185004;	0.0013344;	0.148132;	0.000615218;	0.975297;	0.00628056;	-0.39616;	0.000474413
2.40;	0.0187812;	0.00132247;	0.147384;	0.000609116;	0.973981;	0.00598044;	-0.394536;	0.00047287
2.41;	0.0186704;	0.00134109;	0.146759;	0.000706234;	0.959711;	0.00597945;	-0.39304;	0.000497893
2.42;	0.0167128;	0.00135877;	0.145741;	0.00066549;	0.946664;	0.00581662;	-0.391831;	0.000466284
2.43;	0.0168456;	0.00135096;	0.144499;	0.000669793;	0.944311;	0.00579741;	-0.390155;	0.000470174
2.44;	0.0172276;	0.00134106;	0.143361;	0.000680433;	0.92977;	0.00540542;	-0.388884;	0.00044977
2.45;	0.0169748;	0.00116897;	0.141688;	0.000714763;	0.924873;	0.00506806;	-0.387063;	0.000488987
2.46;	0.0177432;	0.00124558;	0.140997;	0.000693888;	0.921627;	0.00490953;	-0.3857;	0.000503857
2.47;	0.0177048;	0.00120416;	0.139984;	0.000634011;	0.914763;	0.00484854;	-0.384184;	0.000473837
