Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
1.86;	0.0005944;	0.00241052;	0.219469;	0.00117087;	1.55948;	0.014112;	-0.491527;	0.000564603
1.87;	0.0009156;	0.00239054;	0.217784;	0.00113297;	1.53668;	0.0135938;	-0.489134;	0.000562262
1.88;	0.0006828;	0.00234755;	0.216009;	0.00111633;	1.52243;	0.0132885;	-0.486925;	0.000562923
1.89;	0.0005836;	0.00235636;	0.214184;	0.00112715;	1.50527;	0.013265;	-0.484732;	0.000549823
1.90;	0.000676;	0.00235801;	0.212612;	0.00110929;	1.48623;	0.0129133;	-0.482587;	0.000549994
1.91;	0.0004548;	0.00236822;	0.210938;	0.00111448;	1.47178;	0.0129375;	-0.480568;	0.000564961
1.92;	0.0005888;	0.00233467;	0.209541;	0.00110581;	1.45607;	0.0126735;	-0.478438;	0.000570736
1.93;	0.0007172;	0.00228732;	0.20766;	0.00109086;	1.443;	0.012429;	-0.476301;	0.000573086
1.94;	0.00038;	0.00228056;	0.205967;	0.00110749;	1.42458;	0.0123901;	-0.474236;	0.00057142
1.95;	-0.0002928;	0.00222032;	0.20399;	0.00112778;	1.40987;	0.0121891;	-0.472087;	0.000574567
1.96;	-4.08e-05;	0.00219663;	0.202801;	0.00109346;	1.39856;	0.0120668;	-0.470024;	0.000573858
1.97;	5.28e-05;	0.00218772;	0.201234;	0.00109074;	1.38307;	0.0118185;	-0.468069;	0.000566447
1.98;	-0.000154;	0.00215091;	0.19992;	0.00105216;	1.36869;	0.0113507;	-0.466046;	0.000548607
1.99;	-0.0003672;	0.0021103;	0.198216;	0.00102209;	1.35363;	0.0107982;	-0.463913;	0.000550812
2.00;	-0.0003716;	0.00205939;	0.196898;	0.00102336;	1.34053;	0.0106245;	-0.461798;	0.000541346
2.01;	-0.0002972;	0.00203741;	0.195769;	0.00101143;	1.3268;	0.0107893;	-0.459813;	0.00052964
2.02;	-6.88e-05;	0.00201639;	0.194412;	0.00101248;	1.31338;	0.0106999;	-0.457859;	0.000538
2.03;	0.0002712;	0.00198536;	0.192948;	0.00097825;	1.30181;	0.0107136;	-0.455921;	0.000531665
2.04;	0.00036;	0.00196012;	0.191393;	0.000963432;	1.28969;	0.0105978;	-0.454042;	0.000520402
2.05;	0.0002776;	0.00192321;	0.189902;	0.000962133;	1.27686;	0.0102183;	-0.452124;	0.000530079
2.06;	0.0002956;	0.00192085;	0.188442;	0.000963895;	1.26623;	0.010026;	-0.45025;	0.000524343
2.07;	0.0001328;	0.0018959;	0.187086;	0.000914274;	1.25442;	0.00997348;	-0.448358;	0.000518333
2.08;	4.8e-05;	0.00189872;	0.1857;	0.000911136;	1.24436;	0.00979904;	-0.446646;	0.000517671
2.09;	0.0003896;	0.00184643;	0.184201;	0.000882635;	1.22843;	0.00978727;	-0.444801;	0.000521412
2.10;	0.0005072;	0.00184577;	0.18275;	0.000875073;	1.21617;	0.00984484;	-0.442997;	0.000526912
2.11;	0.000308;	0.00182066;	0.181276;	0.000885625;	1.20594;	0.00975322;	-0.441126;	0.000537525
2.12;	0.0001364;	0.00180177;	0.180077;	0.00085053;	1.19314;	0.00941464;	-0.439318;	0.000542934
2.13;	0.0001752;	0.00181114;	0.178726;	0.000851315;	1.18217;	0.00941114;	-0.437492;	0.000539222
2.14;	0.000146;	0.00179158;	0.177495;	0.000833525;	1.17011;	0.00957507;	-0.43558;	0.000543591
2.15;	0.0001992;	0.00176715;	0.176266;	0.000826342;	1.16048;	0.0093444;	-0.433835;	0.000541952
2.16;	0.0003092;	0.00173944;	0.174822;	0.00081637;	1.15074;	0.00918073;	-0.432117;	0.000540827
2.17;	0.0002692;	0.00172205;	0.173544;	0.000821501;	1.13963;	0.00915744;	-0.430474;	0.00054516
2.18;	-9.4e-05;	0.00172613;	0.172507;	0.000821669;	1.13155;	0.00909268;	-0.428824;	0.000536301
2.19;	-0.0002104;	0.00174836;	0.171129;	0.000840108;	1.12273;	0.00906032;	-0.427138;	0.00053442
2.20;	-0.0004376;	0.00171467;	0.169903;	0.000833088;	1.11237;	0.00920976;	-0.425499;	0.000532009
2.21;	-0.0005048;	0.00169483;	0.16886;	0.000839649;	1.10215;	0.00920426;	-0.423779;	0.00053407
2.22;	-0.0003292;	0.00165807;	0.167706;	0.000826819;	1.09393;	0.00913744;	-0.422074;	0.000531799
2.23;	-0.000186;	0.00164155;	0.166487;	0.00082314;	1.08521;	0.00915535;	-0.420526;	0.000541017
2.24;	-0.0003968;	0.00163755;	0.1652;	0.000808057;	1.07662;	0.00922632;	-0.418798;	0.00054733
2.25;	-0.000462;	0.00164228;	0.163921;	0.000805842;	1.0677;	0.00900709;	-0.417074;	0.000541897
2.26;	-0.0004232;	0.00164157;	0.162689;	0.000796671;	1.05956;	0.00888124;	-0.415479;	0.000529162
2.27;	-0.0001192;	0.0016318;	0.161238;	0.000786204;	1.05061;	0.00881199;	-0.413954;	0.000519983
2.28;	-0.0003484;	0.00162831;	0.160229;	0.000778088;	1.04397;	0.00879855;	-0.412238;	0.000515866
2.29;	-0.0005408;	0.00162079;	0.159361;	0.000775952;	1.03512;	0.00877451;	-0.410638;	0.000508363
2.30;	-0.0006864;	0.0016116;	0.15813;	0.000787959;	1.02476;	0.00873726;	-0.408968;	0.000502658
2.31;	-0.0009068;	0.00159376;	0.157028;	0.000799668;	1.01489;	0.00848991;	-0.40737;	0.000504479
2.32;	-0.0007504;	0.0016051;	0.155871;	0.000780097;	1.00806;	0.00827439;	-0.405847;	0.000506714
2.33;	-0.0009904;	0.00158359;	0.154709;	0.000784932;	1.00074;	0.00813185;	-0.404344;	0.000492592
2.34;	-0.0009784;	0.00158798;	0.153452;	0.000791565;	0.992884;	0.00802671;	-0.402881;	0.000494196
2.35;	-0.0011604;	0.00158853;	0.152404;	0.00079525;	0.986458;	0.00780396;	-0.401365;	0.000506312
2.36;	-0.001132;	0.00158549;	0.151436;	0.00079521;	0.978799;	0.00779778;	-0.399834;	0.000500654
2.37;	-0.0014636;	0.00158405;	0.150299;	0.000792946;	0.972703;	0.00777367;	-0.398382;	0.000494746
2.38;	-0.0013004;	0.00158597;	0.149366;	0.000775109;	0.965688;	0.0078382;	-0.396894;	0.000494731
2.39;	-0.0013568;	0.00159555;	0.148172;	0.000779338;	0.958243;	0.00769915;	-0.395415;	0.000498755
2.40;	-0.0013192;	0.00158643;	0.147048;	0.000791239;	0.952587;	0.00769847;	-0.393957;	0.000503739
2.41;	-0.0013464;	0.00155759;	0.145833;	0.000786764;	0.94561;	0.00769967;	-0.392535;	0.000505811
2.42;	-0.001304;	0.00154676;	0.144742;	0.000785311;	0.939232;	0.00769457;	-0.391139;	0.000501523
2.43;	-0.0012768;	0.00156003;	0.143665;	0.000765972;	0.93203;	0.00757184;	-0.389601;	0.000502514
2.44;	-0.0011044;	0.00155076;	0.14261;	0.00078566;	0.925402;	0.00746797;	-0.388258;	0.000502381
2.45;	-0.001052;	0.00156058;	0.141665;	0.000775635;	0.918333;	0.00745356;	-0.386816;	0.00050352
2.46;	-0.0010844;	0.00155986;	0.140857;	0.000767126;	0.910089;	0.00738478;	-0.38539;	0.000502471
2.47;	-0.0011628;	0.00156843;	0.139993;	0.000744011;	0.903158;	0.00735889;	-0.38393;	0.000508512
2.48;	-0.0010236;	0.00155973;	0.139022;	0.00072335;	0.89597;	0.00735333;	-0.382535;	0.000504429
2.49;	-0.0011268;	0.00156864;	0.138047;	0.00072126;	0.890632;	0.00729394;	-0.381192;	0.000500055
2.50;	-0.0011208;	0.00155217;	0.137028;	0.000736354;	0.883543;	0.007231;	-0.37983;	0.000498759
2.51;	-0.0011596;	0.00153915;	0.135976;	0.000739027;	0.876899;	0.00719449;	-0.378565;	0.000499895
2.52;	-0.001096;	0.00153749;	0.135291;	0.000737733;	0.869933;	0.00707662;	-0.377214;	0.000510423
