Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
2.46;	-0.0228528;	0.00158047;	0.140695;	0.00073689;	0.92049;	0.00727212;	-0.385096;	0.000498549
2.47;	-0.0227568;	0.00156303;	0.139568;	0.000748372;	0.91425;	0.00719385;	-0.383807;	0.000494515
2.48;	-0.022608;	0.00154672;	0.138593;	0.000737366;	0.907065;	0.00726783;	-0.382501;	0.000497029
2.49;	-0.0225996;	0.00154427;	0.137806;	0.000743557;	0.900939;	0.00718329;	-0.381119;	0.000506151
2.50;	-0.022206;	0.00156515;	0.136969;	0.000740293;	0.894286;	0.00725104;	-0.379768;	0.000511704
2.51;	-0.0221992;	0.00156406;	0.135996;	0.0007312;	0.888381;	0.00726413;	-0.378458;	0.000515873
2.52;	-0.022066;	0.00155305;	0.135065;	0.000719385;	0.882336;	0.00732312;	-0.377175;	0.000512508
2.53;	-0.0219208;	0.00156395;	0.134185;	0.000726724;	0.875524;	0.00720218;	-0.375856;	0.000503576
2.54;	-0.021848;	0.00155385;	0.133116;	0.000718534;	0.868769;	0.00695631;	-0.374539;	0.000497709
2.55;	-0.0218388;	0.00155948;	0.132384;	0.000706611;	0.862914;	0.00689903;	-0.373134;	0.000504551
2.56;	-0.0216712;	0.00156679;	0.131494;	0.000685783;	0.857589;	0.00685407;	-0.371937;	0.0005066
2.57;	-0.0216472;	0.00158877;	0.130518;	0.000692593;	0.85261;	0.00681251;	-0.370596;	0.00050773
2.58;	-0.021322;	0.00157296;	0.129668;	0.000666008;	0.84601;	0.00674263;	-0.369267;	0.000505714
2.59;	-0.0215096;	0.00156515;	0.128773;	0.000657183;	0.839379;	0.00670708;	-0.367879;	0.000517022
2.60;	-0.0214456;	0.00155952;	0.127798;	0.000657431;	0.833518;	0.00673395;	-0.36656;	0.000513481
2.61;	-0.0214216;	0.0015404;	0.127114;	0.000654014;	0.826527;	0.00658218;	-0.365342;	0.000519243
2.62;	-0.0214464;	0.00152714;	0.126235;	0.000648332;	0.821222;	0.00651449;	-0.364061;	0.000517439
2.63;	-0.0215116;	0.00153194;	0.125384;	0.000635742;	0.816146;	0.00644314;	-0.362795;	0.00050875
2.64;	-0.0214784;	0.00151575;	0.124606;	0.000628527;	0.811149;	0.00637356;	-0.36164;	0.000508111
2.65;	-0.0215396;	0.00150775;	0.123873;	0.000628418;	0.806819;	0.0063868;	-0.360386;	0.000508535
2.66;	-0.0214208;	0.00149924;	0.123;	0.000633253;	0.801737;	0.00624179;	-0.359164;	0.000506198
2.67;	-0.0214964;	0.00148504;	0.122178;	0.000634301;	0.796776;	0.00614401;	-0.357963;	0.000507321
2.68;	-0.0214396;	0.00147024;	0.121365;	0.000635591;	0.791736;	0.00608611;	-0.356682;	0.000509573
2.69;	-0.0214624;	0.00147133;	0.120518;	0.000630439;	0.78731;	0.00598882;	-0.355506;	0.00051653
2.70;	-0.02146;	0.00146757;	0.119724;	0.000619425;	0.782971;	0.00594103;	-0.354328;	0.000512892
2.71;	-0.0214092;	0.00144238;	0.118932;	0.000614593;	0.777773;	0.00594624;	-0.353107;	0.000504842
2.72;	-0.0214484;	0.00144052;	0.118087;	0.000614734;	0.771471;	0.00585646;	-0.351814;	0.000507422
2.73;	-0.0214336;	0.00142399;	0.117267;	0.000607765;	0.766882;	0.00580712;	-0.350651;	0.00050548
2.74;	-0.0213924;	0.00140365;	0.116399;	0.000583661;	0.762012;	0.00583018;	-0.349433;	0.000514851
2.75;	-0.021294;	0.00140899;	0.115715;	0.000576951;	0.756408;	0.00578211;	-0.348208;	0.00051774
2.76;	-0.0212892;	0.00140975;	0.115008;	0.000569997;	0.751217;	0.00579168;	-0.347015;	0.000521252
2.77;	-0.0213428;	0.00139634;	0.114384;	0.00056529;	0.746179;	0.00571976;	-0.34584;	0.000519823
2.78;	-0.0211292;	0.00138631;	0.1137;	0.000557614;	0.742401;	0.00569442;	-0.344757;	0.000512104
2.79;	-0.0211252;	0.0013884;	0.112989;	0.000534623;	0.738346;	0.00579181;	-0.343638;	0.000503499
2.80;	-0.020996;	0.00138082;	0.11226;	0.000521252;	0.733859;	0.005664;	-0.342498;	0.000505777
2.81;	-0.0210512;	0.00137957;	0.11153;	0.000512316;	0.730211;	0.00554362;	-0.34138;	0.000508677
2.82;	-0.0209888;	0.00137621;	0.110928;	0.000504994;	0.725564;	0.00542139;	-0.340346;	0.000509201
2.83;	-0.0209164;	0.0013827;	0.110084;	0.000503862;	0.721821;	0.00533639;	-0.339293;	0.000509225
2.84;	-0.020726;	0.00138537;	0.109512;	0.000505834;	0.717005;	0.00528013;	-0.338205;	0.000505889
2.85;	-0.0206904;	0.00139668;	0.108866;	0.000506383;	0.712689;	0.0052328;	-0.337137;	0.000509853
2.86;	-0.0206952;	0.00139324;	0.108124;	0.000499788;	0.709075;	0.00514718;	-0.336151;	0.000502871
2.87;	-0.0206172;	0.00139436;	0.107509;	0.000499851;	0.703839;	0.00506255;	-0.335106;	0.000499901
2.88;	-0.0203828;	0.00138756;	0.106834;	0.00049028;	0.699197;	0.0049878;	-0.333982;	0.000496283
2.89;	-0.0203056;	0.001385;	0.106252;	0.000483979;	0.694711;	0.00496114;	-0.332911;	0.000485865
2.90;	-0.0202872;	0.00139566;	0.105559;	0.00048419;	0.690499;	0.00485535;	-0.331919;	0.000484404
2.91;	-0.0202636;	0.0014066;	0.104836;	0.000484164;	0.686311;	0.00485676;	-0.330849;	0.000492487
2.92;	-0.0202016;	0.00139823;	0.104172;	0.000488628;	0.682312;	0.00486359;	-0.329813;	0.000486505
2.93;	-0.0201612;	0.00138883;	0.103466;	0.000487607;	0.678028;	0.00485961;	-0.328835;	0.000489376
2.94;	-0.0201468;	0.00139962;	0.102883;	0.000488598;	0.674414;	0.00485089;	-0.327824;	0.000487323
2.95;	-0.0199744;	0.00138968;	0.102247;	0.000488657;	0.670545;	0.00486589;	-0.326753;	0.000489057
2.96;	-0.0200264;	0.00138573;	0.10162;	0.000484962;	0.667282;	0.00485126;	-0.325799;	0.000488327
2.97;	-0.0199144;	0.00138711;	0.101086;	0.000473751;	0.663874;	0.00481221;	-0.324813;	0.000488487
2.98;	-0.0198784;	0.0013884;	0.100536;	0.000478984;	0.659621;	0.00477157;	-0.32382;	0.000487167
2.99;	-0.019852;	0.00139155;	0.0998601;	0.000478788;	0.656342;	0.00473307;	-0.322861;	0.000487315
3.00;	-0.0196684;	0.00139315;	0.0992486;	0.00047894;	0.65265;	0.00471209;	-0.321912;	0.000486387
