Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
            0.47;	0.925542;	0.00533623;	0.177136;	0.00359224;	100.343;	0.162542;	-1.01006;	0.000236759
            0.48;	0.913756;	0.00520775;	0.203137;	0.0037124;	97.0178;	0.176171;	-1.00807;	0.000253159
            0.49;	0.899434;	0.00542795;	0.229043;	0.00370493;	93.6904;	0.186253;	-1.00586;	0.000270749
            0.50;	0.885984;	0.00518919;	0.25528;	0.00367153;	90.3619;	0.194321;	-1.00345;	0.000282601
            0.51;	0.869364;	0.00522933;	0.283228;	0.00368496;	86.94;	0.207065;	-1.00068;	0.000303767
            0.52;	0.851539;	0.00503001;	0.311453;	0.00355998;	83.5284;	0.211839;	-0.997618;	0.000313193
            0.53;	0.834091;	0.00504848;	0.338367;	0.00336311;	80.0948;	0.217906;	-0.994326;	0.00032222
            0.54;	0.812804;	0.0053268;	0.363518;	0.00310983;	76.6929;	0.217173;	-0.990757;	0.000331969
            0.55;	0.792012;	0.00512073;	0.387648;	0.0029605;	73.3388;	0.219566;	-0.987009;	0.000336373
            0.56;	0.770902;	0.00522897;	0.409163;	0.00275029;	70.1161;	0.222325;	-0.983202;	0.000344791
            0.57;	0.745621;	0.00501941;	0.431535;	0.00256889;	66.6393;	0.222994;	-0.978702;	0.000349282
            0.58;	0.719804;	0.0050644;	0.449816;	0.00225684;	63.3027;	0.227355;	-0.974141;	0.00036093
            0.59;	0.698044;	0.00500382;	0.465146;	0.0020454;	60.152;	0.228217;	-0.969635;	0.000366968
            0.60;	0.676764;	0.00480093;	0.479215;	0.00185109;	56.9649;	0.229048;	-0.964819;	0.000369935
            0.61;	0.651981;	0.00480105;	0.490465;	0.00171645;	53.9586;	0.227468;	-0.959932;	0.000378558
            0.62;	0.627821;	0.00470261;	0.499813;	0.00163892;	50.9337;	0.220136;	-0.954786;	0.000374341
            0.63;	0.601845;	0.00464512;	0.508135;	0.00150478;	47.9955;	0.214165;	-0.949505;	0.00037353
            0.64;	0.578007;	0.00447869;	0.514416;	0.00149543;	45.4236;	0.205023;	-0.944443;	0.000366285
            0.65;	0.554538;	0.00427469;	0.519334;	0.0014767;	43.0119;	0.189319;	-0.939389;	0.000350106
            0.66;	0.530082;	0.00399833;	0.523285;	0.00148192;	40.4259;	0.175276;	-0.933867;	0.00032861
            0.67;	0.509239;	0.0039287;	0.524618;	0.00146336;	38.222;	0.170988;	-0.928734;	0.000327339
            0.68;	0.489624;	0.00369778;	0.524895;	0.0015148;	36.1072;	0.157447;	-0.923591;	0.000311468
            0.69;	0.467856;	0.00353205;	0.52565;	0.00146089;	34.1645;	0.147068;	-0.918326;	0.000297804
            0.70;	0.446297;	0.00345591;	0.522906;	0.00141527;	32.1537;	0.141082;	-0.912946;	0.000295368
            0.71;	0.428301;	0.00332575;	0.520832;	0.00139899;	30.3699;	0.133481;	-0.907705;	0.000293408
            0.72;	0.409179;	0.00319379;	0.519172;	0.00143171;	28.6779;	0.124553;	-0.902425;	0.000279856
            0.73;	0.391502;	0.00302333;	0.516031;	0.00142138;	27.075;	0.118924;	-0.897146;	0.000272202
            0.74;	0.374455;	0.00292087;	0.514664;	0.00136134;	25.6573;	0.10756;	-0.892041;	0.000256341
            0.75;	0.359034;	0.00280239;	0.51125;	0.00132608;	24.2167;	0.103134;	-0.88683;	0.000253032
            0.76;	0.344996;	0.00269252;	0.50868;	0.00127623;	23.003;	0.0959886;	-0.881832;	0.000245599
            0.77;	0.33127;	0.00264657;	0.505883;	0.0012171;	21.8008;	0.0917222;	-0.876706;	0.000238785
            0.78;	0.318587;	0.00250117;	0.502847;	0.00117048;	20.6897;	0.0835689;	-0.871647;	0.000232562
            0.79;	0.30597;	0.00242819;	0.500004;	0.00113558;	19.6736;	0.0778688;	-0.866559;	0.000224492
            0.80;	0.293738;	0.00237723;	0.497537;	0.00111592;	18.7135;	0.0742702;	-0.861569;	0.000219198
            0.81;	0.281107;	0.00232037;	0.494387;	0.00107646;	17.756;	0.06936;	-0.856378;	0.000212951
            0.82;	0.268897;	0.00220578;	0.49085;	0.0010437;	16.9177;	0.0644233;	-0.851433;	0.000202753
            0.83;	0.259485;	0.00211563;	0.488251;	0.00101047;	16.155;	0.0600359;	-0.8465;	0.000194255
            0.84;	0.252375;	0.00205659;	0.485583;	0.000991766;	15.4513;	0.0564995;	-0.84174;	0.000189654
            0.85;	0.243455;	0.00195428;	0.482454;	0.000939952;	14.7764;	0.0527732;	-0.837001;	0.000182544
            0.86;	0.233234;	0.00190136;	0.479674;	0.000925572;	14.1116;	0.0501644;	-0.832094;	0.00017974
            0.87;	0.225266;	0.0018436;	0.476645;	0.000913155;	13.5349;	0.0467483;	-0.827365;	0.000172019
            0.88;	0.217227;	0.00174746;	0.473518;	0.000845406;	12.9551;	0.0448725;	-0.822545;	0.000169372
            0.89;	0.209994;	0.00166989;	0.470641;	0.000812995;	12.4227;	0.0417632;	-0.817787;	0.000163501
            0.90;	0.202145;	0.00160702;	0.468039;	0.000797948;	11.9233;	0.0393112;	-0.813018;	0.00015782
            0.91;	0.195696;	0.00156428;	0.465484;	0.000774382;	11.4746;	0.0375116;	-0.808382;	0.00015833
            0.92;	0.189043;	0.00154748;	0.462836;	0.000728734;	11.0226;	0.0351074;	-0.803698;	0.000154865
            0.93;	0.183211;	0.0015039;	0.459736;	0.000714305;	10.6239;	0.0337094;	-0.799125;	0.000151921
            0.94;	0.177192;	0.0014336;	0.456325;	0.000736437;	10.2131;	0.0325288;	-0.794474;	0.000145141
            0.95;	0.171771;	0.00138144;	0.453674;	0.000713855;	9.83709;	0.0313295;	-0.789813;	0.000142429
            0.96;	0.166366;	0.00136536;	0.45065;	0.000672791;	9.47413;	0.0300407;	-0.78526;	0.000140209
            0.97;	0.160692;	0.00133782;	0.448138;	0.00066881;	9.14002;	0.0285308;	-0.780761;	0.000139976
            0.98;	0.15529;	0.00128748;	0.444892;	0.000650954;	8.8254;	0.0274806;	-0.776285;	0.000136989
            0.99;	0.15077;	0.00126271;	0.441946;	0.000637673;	8.53129;	0.0261316;	-0.771818;	0.000135771
            1.00;	0.146233;	0.00122945;	0.438898;	0.000612706;	8.24213;	0.025705;	-0.767493;	0.000135747
            1.01;	0.142067;	0.00116905;	0.43579;	0.000601356;	7.96893;	0.0243682;	-0.763083;	0.000131207
            1.02;	0.137699;	0.00113948;	0.432767;	0.000593157;	7.70475;	0.0231638;	-0.758689;	0.000130015
            1.03;	0.133726;	0.00109685;	0.43002;	0.000580701;	7.4566;	0.022305;	-0.754264;	0.000126523
            1.04;	0.129931;	0.00106788;	0.426797;	0.000575515;	7.21987;	0.0211848;	-0.749974;	0.00012483
            1.05;	0.127048;	0.00105978;	0.424196;	0.000556514;	7.00461;	0.0203399;	-0.745773;	0.000122409
            1.06;	0.123505;	0.00103454;	0.420899;	0.000539125;	6.80133;	0.0195987;	-0.741558;	0.000124187
            1.07;	0.120213;	0.00100454;	0.417744;	0.000511861;	6.59983;	0.0186575;	-0.737368;	0.000123794
            1.08;	0.116915;	0.000984238;	0.415022;	0.000495594;	6.40425;	0.0176427;	-0.733162;	0.000123451
            1.09;	0.113933;	0.000951582;	0.41198;	0.00049132;	6.22605;	0.0163408;	-0.728986;	0.000122501
            1.10;	0.110974;	0.000938484;	0.408993;	0.000477701;	6.05337;	0.0159979;	-0.724874;	0.000121236
            1.11;	0.108208;	0.000927284;	0.405647;	0.000463391;	5.8846;	0.0152933;	-0.720764;	0.000120206
            1.12;	0.105537;	0.00091053;	0.402949;	0.000455834;	5.72818;	0.0144791;	-0.716733;	0.00011676
            1.13;	0.102503;	0.000881389;	0.399893;	0.000440945;	5.56795;	0.0137068;	-0.712664;	0.000115303
            1.14;	0.100189;	0.000851366;	0.39701;	0.00044169;	5.42419;	0.01341;	-0.708681;	0.000112771
            1.15;	0.0979339;	0.00083971;	0.393895;	0.000430295;	5.28456;	0.0130027;	-0.704711;	0.000112557
            1.16;	0.0955018;	0.000825005;	0.390943;	0.000414494;	5.14357;	0.0127291;	-0.700789;	0.000112027
            1.17;	0.0934997;	0.000810976;	0.387801;	0.000403525;	5.01632;	0.0120171;	-0.696858;	0.000111432
            1.18;	0.0913783;	0.00080617;	0.384981;	0.000399372;	4.89581;	0.0113578;	-0.692987;	0.000111621
