# DISTANCE:     AVE_GOFR:        ERROR:
           4     15.6839   0.0710399
           4     15.7606   0.0710225
           4     15.8154   0.0710066
           4     15.8532   0.0709937
           4     15.8795   0.0709839
           4     15.8992   0.0709762
           4     15.9139   0.0709702
           4     15.9238   0.0709661
           4     15.9336   0.0709619
           4     15.9455    0.070957
           4     15.9591   0.0709514
           4     15.9761   0.0709446
           4     15.9985   0.0709359
           4     16.0291   0.0709247
           4     16.0678   0.0709114
           4     16.1208   0.0708953
           4     16.1873   0.0708774
           4     16.2726   0.0708589
           4     16.3731   0.0708411
           4     16.4955   0.0708266
           4     16.6405   0.0708181
           4     16.8077   0.0708181
           4     16.9984   0.0708298
           4     17.2066   0.0708516
           4     17.4288   0.0708823
           4     17.6669   0.0709244
           4     17.9135   0.0709722
           4     18.1536   0.0710126
           4     18.3941   0.0710517
           4     18.6217    0.071079
           4     18.8346   0.0710943
           4     19.0248   0.0710948
           4     19.1991   0.0710866
           4      19.343   0.0710668
           4     19.4697   0.0710428
           4     19.5781   0.0710163
           4     19.6652   0.0709895
           4     19.7366   0.0709642
           4     19.7958   0.0709411
           4     19.8454   0.0709203
           4     19.8926   0.0709001
           4       19.94   0.0708798
           4     19.9958   0.0708572
           4     20.0687    0.070831
           4     20.1621   0.0708025
           4     20.2835   0.0707748
           4     20.4489   0.0707569
           4      20.664   0.0707627
           4     20.9318   0.0708079
           4     21.2584   0.0709146
           4     21.6542   0.0711166
           4     22.1219   0.0714433
           4     22.6591   0.0719128
           4     23.2412   0.0724813
           4     23.8799   0.0731883
           4     24.5465   0.0739575
           4     25.2295   0.0747551
           4     25.9021   0.0755016
           4     26.5546    0.076173
           4     27.1734   0.0767398
           4     27.7444   0.0771797
           4      28.265   0.0775035
           4     28.7173   0.0776986
           4     29.1086   0.0778015
           4     29.4398   0.0778342
           4     29.7106   0.0778169
           4     29.9336   0.0777737
           4     30.1138   0.0777181
           4     30.2607   0.0776595
           4     30.3826   0.0776025
           4      30.493   0.0775473
           4     30.5982    0.077493
           4     30.7086   0.0774371
           4     30.8293   0.0773788
           4     30.9647    0.077318
           4     31.1204   0.0772557
           4     31.2986   0.0771939
           4     31.5001   0.0771351
           4     31.7234   0.0770814
           4     31.9622    0.077032
           4     32.2109   0.0769854
           4      32.467   0.0769406
           4     32.7247   0.0768949
           4     32.9768   0.0768447
           4     33.2175   0.0767882
           4     33.4356   0.0767227
           4     33.6394   0.0766528
           4     33.8274   0.0765795
